,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Score
1654,29,1,2,16,328,448,-1,-1,-1,-1,-1,-1,-1,516,225,456,-1,-1,-1,65
1655,29,2,16,2,383,128,320,263,225,-1,-1,-1,-1,394,240,12,328,-1,-1,49
1656,7,1,2,8,328,448,44,504,427,-1,-1,-1,-1,538,218,207,358,-1,-1,41
1657,7,2,8,2,416,393,468,-1,-1,-1,-1,-1,-1,394,240,12,328,52,-1,61
1658,16,1,8,14,416,102,468,-1,-1,-1,-1,-1,-1,343,243,583,-1,-1,-1,41
1659,16,2,14,8,574,557,422,175,-1,-1,-1,-1,-1,538,218,286,250,-1,-1,46
1660,34,1,0,2,412,164,323,482,-1,-1,-1,-1,-1,117,70,394,541,-1,-1,33
1661,34,2,2,0,387,448,-1,-1,-1,-1,-1,-1,-1,144,487,493,-1,-1,-1,65
1662,16,1,7,16,349,526,-1,-1,-1,-1,-1,-1,-1,75,516,534,341,-1,-1,50
1663,16,2,16,7,572,128,320,223,-1,-1,-1,-1,-1,187,295,520,381,-1,-1,35
1664,35,2,2,10,448,387,-1,-1,-1,-1,-1,-1,-1,442,342,441,110,-1,-1,26
1665,35,1,10,2,375,300,104,122,-1,-1,-1,-1,-1,193,328,240,70,-1,-1,32
1666,36,2,16,11,320,223,-1,-1,-1,-1,-1,-1,-1,269,346,120,105,-1,-1,46
1667,36,1,11,16,210,581,511,-1,-1,-1,-1,-1,-1,75,516,439,252,-1,-1,45
1668,36,2,8,0,416,393,-1,-1,-1,-1,-1,-1,-1,144,487,273,-1,-1,-1,55
1669,36,1,0,8,412,164,323,-1,-1,-1,-1,-1,-1,538,155,218,-1,-1,-1,39
1670,35,2,2,7,448,387,-1,-1,-1,-1,-1,-1,-1,119,381,295,498,-1,-1,32
1671,35,1,7,2,349,526,410,-1,-1,-1,-1,-1,-1,52,240,70,193,-1,-1,55
1672,36,2,8,11,393,416,-1,-1,-1,-1,-1,-1,-1,212,120,105,346,-1,-1,54
1673,36,1,11,8,210,581,-1,-1,-1,-1,-1,-1,-1,538,207,218,358,-1,-1,45
1674,35,2,15,10,557,123,422,-1,-1,-1,-1,-1,-1,442,342,441,-1,-1,-1,32
1675,35,1,10,15,256,375,104,-1,-1,-1,-1,-1,-1,152,343,243,-1,-1,-1,59
1676,34,1,10,0,300,256,104,136,348,519,-1,-1,-1,144,487,493,-1,-1,-1,21
1677,34,2,0,10,164,323,412,-1,-1,-1,-1,-1,-1,342,235,69,442,-1,-1,45
1678,34,1,0,11,412,164,323,-1,-1,-1,-1,-1,-1,212,120,346,105,-1,-1,25
1679,34,2,11,0,210,298,511,449,-1,-1,-1,-1,-1,144,487,-1,-1,-1,-1,50
1680,16,1,8,2,393,416,468,-1,-1,-1,-1,-1,-1,328,394,240,7,-1,-1,51
1681,16,2,2,8,448,387,499,-1,-1,-1,-1,-1,-1,538,207,218,250,-1,-1,65
1682,16,2,16,10,128,223,-1,-1,-1,-1,-1,-1,-1,342,167,13,305,-1,-1,51
1683,16,1,10,16,256,300,104,-1,-1,-1,-1,-1,-1,63,75,252,451,-1,-1,56
1684,34,1,0,7,164,412,-1,-1,-1,-1,-1,-1,-1,119,381,498,295,-1,-1,37
1685,34,2,7,0,349,526,410,161,498,35,249,-1,-1,144,487,273,-1,-1,-1,42
1686,34,1,11,14,210,298,511,127,449,-1,-1,-1,-1,343,243,265,-1,-1,-1,36
1687,34,2,14,11,123,557,-1,-1,-1,-1,-1,-1,-1,450,120,105,346,-1,-1,43
1688,16,1,8,10,416,393,201,-1,-1,-1,-1,-1,-1,342,305,136,-1,-1,-1,39
1689,16,2,10,8,256,300,104,-1,-1,-1,-1,-1,-1,538,250,218,411,-1,-1,50
1690,34,1,7,11,526,349,410,-1,-1,-1,-1,-1,-1,212,120,105,346,-1,-1,47
1691,34,2,11,7,210,581,511,449,-1,-1,-1,-1,-1,521,381,119,498,-1,-1,49
1692,34,1,0,14,412,164,-1,-1,-1,-1,-1,-1,-1,343,243,583,351,-1,-1,45
1693,34,2,14,0,123,557,574,-1,-1,-1,-1,-1,-1,144,487,493,-1,-1,-1,67
1694,16,1,2,16,387,448,-1,-1,-1,-1,-1,-1,-1,63,252,451,204,-1,-1,49
1695,16,2,16,2,128,223,263,-1,-1,-1,-1,-1,-1,240,394,328,52,70,-1,36
1696,35,1,10,7,300,256,104,-1,-1,-1,-1,-1,-1,521,381,498,-1,-1,-1,49
1697,35,2,7,10,349,526,410,498,161,-1,-1,-1,-1,342,305,69,-1,-1,-1,58
1698,35,1,14,2,123,557,175,422,-1,-1,-1,-1,-1,240,193,70,-1,-1,-1,42
1699,35,2,2,14,387,448,499,427,-1,-1,-1,-1,-1,152,343,243,-1,-1,-1,57
1700,36,1,16,0,128,223,320,-1,-1,-1,-1,-1,-1,144,487,-1,-1,-1,-1,39
1701,36,2,0,16,412,164,-1,-1,-1,-1,-1,-1,-1,516,252,451,-1,-1,-1,63
